,location,timestamp,event,count
10281,MP 02: Naamsestraat 57 Xior,2022-05-08 15:41,Transport road - Passenger car,1
10282,MP 02: Naamsestraat 57 Xior,2022-05-08 18:58,Unsupported,1
10283,MP 02: Naamsestraat 57 Xior,2022-05-08 19:04,Unsupported,1
10284,MP 02: Naamsestraat 57 Xior,2022-05-08 19:42,Unsupported,1
10285,MP 02: Naamsestraat 57 Xior,2022-05-09 00:27,Transport road - Passenger car,1
10286,MP 02: Naamsestraat 57 Xior,2022-05-09 02:57,Transport road - Passenger car,1
10287,MP 02: Naamsestraat 57 Xior,2022-05-09 11:20,Unsupported,1
10288,MP 02: Naamsestraat 57 Xior,2022-05-09 11:36,Transport road - Passenger car,1
10289,MP 02: Naamsestraat 57 Xior,2022-05-09 16:31,Transport road - Siren,1
10290,MP 02: Naamsestraat 57 Xior,2022-05-09 18:41,Transport road - Siren,1
10291,MP 02: Naamsestraat 57 Xior,2022-05-09 23:16,Transport road - Siren,1
10292,MP 02: Naamsestraat 57 Xior,2022-05-09 23:51,Unsupported,1
10293,MP 02: Naamsestraat 57 Xior,2022-05-10 00:04,Human voice - Shouting,1
10294,MP 02: Naamsestraat 57 Xior,2022-05-10 00:10,Human voice - Shouting,1
10295,MP 02: Naamsestraat 57 Xior,2022-05-10 00:10,Unsupported,1
10296,MP 02: Naamsestraat 57 Xior,2022-05-10 00:49,Human voice - Shouting,1
10297,MP 02: Naamsestraat 57 Xior,2022-05-10 01:57,Transport road - Siren,1
10298,MP 02: Naamsestraat 57 Xior,2022-05-10 02:21,Human voice - Shouting,1
10299,MP 02: Naamsestraat 57 Xior,2022-05-10 02:21,Unsupported,2
10300,MP 02: Naamsestraat 57 Xior,2022-05-10 02:22,Human voice - Shouting,1
10301,MP 02: Naamsestraat 57 Xior,2022-05-10 02:31,Unsupported,1
10302,MP 02: Naamsestraat 57 Xior,2022-05-10 04:05,Human voice - Shouting,1
10303,MP 02: Naamsestraat 57 Xior,2022-05-10 04:48,Unsupported,1
10304,MP 02: Naamsestraat 57 Xior,2022-05-10 05:51,Transport road - Passenger car,1
10305,MP 02: Naamsestraat 57 Xior,2022-05-10 09:20,Transport road - Passenger car,1
10306,MP 02: Naamsestraat 57 Xior,2022-05-10 10:51,Transport road - Passenger car,1
10307,MP 02: Naamsestraat 57 Xior,2022-05-10 11:01,Unsupported,1
10308,MP 02: Naamsestraat 57 Xior,2022-05-10 11:35,Transport road - Passenger car,1
10309,MP 02: Naamsestraat 57 Xior,2022-05-10 11:49,Transport road - Passenger car,1
10310,MP 02: Naamsestraat 57 Xior,2022-05-10 16:33,Unsupported,1
10311,MP 02: Naamsestraat 57 Xior,2022-05-10 16:42,Transport road - Passenger car,1
10312,MP 02: Naamsestraat 57 Xior,2022-05-10 17:58,Transport road - Passenger car,1
10313,MP 02: Naamsestraat 57 Xior,2022-05-10 19:10,Transport road - Siren,1
10314,MP 02: Naamsestraat 57 Xior,2022-05-10 19:19,Transport road - Passenger car,1
10315,MP 02: Naamsestraat 57 Xior,2022-05-10 20:48,Transport road - Siren,1
10316,MP 02: Naamsestraat 57 Xior,2022-05-10 20:51,Transport road - Passenger car,1
10317,MP 02: Naamsestraat 57 Xior,2022-05-10 21:26,Transport road - Passenger car,1
10318,MP 02: Naamsestraat 57 Xior,2022-05-10 22:53,Transport road - Passenger car,1
10319,MP 02: Naamsestraat 57 Xior,2022-05-11 00:04,Transport road - Passenger car,1
10320,MP 02: Naamsestraat 57 Xior,2022-05-11 00:32,Human voice - Shouting,1
10321,MP 02: Naamsestraat 57 Xior,2022-05-11 02:46,Unsupported,1
10322,MP 02: Naamsestraat 57 Xior,2022-05-11 18:58,Unsupported,1
10323,MP 02: Naamsestraat 57 Xior,2022-05-11 20:38,Transport road - Passenger car,1
10324,MP 02: Naamsestraat 57 Xior,2022-05-11 23:17,Human voice - Shouting,1
10325,MP 02: Naamsestraat 57 Xior,2022-05-12 07:17,Transport road - Passenger car,1
10326,MP 02: Naamsestraat 57 Xior,2022-05-12 07:53,Unsupported,1
10327,MP 02: Naamsestraat 57 Xior,2022-05-12 09:04,Unsupported,1
10328,MP 02: Naamsestraat 57 Xior,2022-05-12 09:12,Unsupported,1
10329,MP 02: Naamsestraat 57 Xior,2022-05-12 09:44,Transport road - Passenger car,1
10330,MP 02: Naamsestraat 57 Xior,2022-05-12 12:21,Transport road - Passenger car,1
10331,MP 02: Naamsestraat 57 Xior,2022-05-12 12:26,Transport road - Passenger car,1
10332,MP 02: Naamsestraat 57 Xior,2022-05-12 17:30,Human voice - Shouting,1
10333,MP 02: Naamsestraat 57 Xior,2022-05-12 21:52,Unsupported,1
10334,MP 02: Naamsestraat 57 Xior,2022-06-04 00:51,Transport road - Passenger car,1
10335,MP 02: Naamsestraat 57 Xior,2022-06-04 07:05,Unsupported,1
10336,MP 02: Naamsestraat 57 Xior,2022-06-04 08:35,Human voice - Shouting,1
10337,MP 02: Naamsestraat 57 Xior,2022-06-04 08:46,Unsupported,1
10338,MP 02: Naamsestraat 57 Xior,2022-06-04 08:48,Unsupported,1
10339,MP 02: Naamsestraat 57 Xior,2022-06-04 09:02,Transport road - Passenger car,1
10340,MP 02: Naamsestraat 57 Xior,2022-06-04 09:34,Unsupported,1
10341,MP 02: Naamsestraat 57 Xior,2022-06-04 10:28,Unsupported,1
10342,MP 02: Naamsestraat 57 Xior,2022-06-04 10:57,Unsupported,2
10343,MP 02: Naamsestraat 57 Xior,2022-06-04 10:58,Unsupported,2
10344,MP 02: Naamsestraat 57 Xior,2022-06-04 11:02,Unsupported,1
10345,MP 02: Naamsestraat 57 Xior,2022-06-04 11:03,Transport road - Passenger car,1
10346,MP 02: Naamsestraat 57 Xior,2022-06-04 11:10,Transport road - Passenger car,1
10347,MP 02: Naamsestraat 57 Xior,2022-06-04 11:20,Unsupported,1
10348,MP 02: Naamsestraat 57 Xior,2022-06-04 12:01,Unsupported,1
10349,MP 02: Naamsestraat 57 Xior,2022-06-04 12:38,Transport road - Passenger car,1
10350,MP 02: Naamsestraat 57 Xior,2022-06-04 13:48,Unsupported,1
10351,MP 02: Naamsestraat 57 Xior,2022-06-04 14:43,Unsupported,1
10352,MP 02: Naamsestraat 57 Xior,2022-06-04 14:44,Human voice - Shouting,1
10353,MP 02: Naamsestraat 57 Xior,2022-06-04 14:44,Unsupported,3
10354,MP 02: Naamsestraat 57 Xior,2022-06-04 14:45,Human voice - Shouting,1
10355,MP 02: Naamsestraat 57 Xior,2022-06-04 14:45,Unsupported,3
10356,MP 02: Naamsestraat 57 Xior,2022-06-04 14:46,Unsupported,2
10357,MP 02: Naamsestraat 57 Xior,2022-06-04 14:47,Unsupported,2
10358,MP 02: Naamsestraat 57 Xior,2022-06-04 14:48,Unsupported,6
10359,MP 02: Naamsestraat 57 Xior,2022-06-04 14:49,Human voice - Shouting,1
10360,MP 02: Naamsestraat 57 Xior,2022-06-04 14:49,Unsupported,4
10361,MP 02: Naamsestraat 57 Xior,2022-06-04 14:50,Human voice - Shouting,1
10362,MP 02: Naamsestraat 57 Xior,2022-06-04 14:50,Unsupported,3
10363,MP 02: Naamsestraat 57 Xior,2022-06-04 14:51,Human voice - Shouting,1
10364,MP 02: Naamsestraat 57 Xior,2022-06-04 16:06,Unsupported,1
10365,MP 02: Naamsestraat 57 Xior,2022-06-04 18:39,Unsupported,1
10366,MP 02: Naamsestraat 57 Xior,2022-06-04 21:06,Transport road - Passenger car,1
10367,MP 02: Naamsestraat 57 Xior,2022-06-05 00:16,Unsupported,1
10368,MP 02: Naamsestraat 57 Xior,2022-06-05 00:51,Human voice - Shouting,1
10369,MP 02: Naamsestraat 57 Xior,2022-06-05 00:52,Human voice - Shouting,1
10370,MP 02: Naamsestraat 57 Xior,2022-06-05 00:52,Unsupported,1
10371,MP 02: Naamsestraat 57 Xior,2022-06-05 00:54,Unsupported,1
10372,MP 02: Naamsestraat 57 Xior,2022-06-05 00:59,Unsupported,1
10373,MP 02: Naamsestraat 57 Xior,2022-06-05 01:07,Human voice - Shouting,1
10374,MP 02: Naamsestraat 57 Xior,2022-06-05 01:08,Human voice - Shouting,1
10375,MP 02: Naamsestraat 57 Xior,2022-06-05 02:00,Transport road - Siren,1
10376,MP 02: Naamsestraat 57 Xior,2022-06-05 03:27,Transport road - Siren,1
10377,MP 02: Naamsestraat 57 Xior,2022-06-05 04:23,Unsupported,1
10378,MP 02: Naamsestraat 57 Xior,2022-06-05 04:26,Human voice - Shouting,1
10379,MP 02: Naamsestraat 57 Xior,2022-06-05 06:08,Unsupported,1
10380,MP 02: Naamsestraat 57 Xior,2022-06-05 06:19,Transport road - Passenger car,1
10381,MP 02: Naamsestraat 57 Xior,2022-06-05 06:52,Unsupported,1
10382,MP 02: Naamsestraat 57 Xior,2022-06-05 07:08,Unsupported,1
10383,MP 02: Naamsestraat 57 Xior,2022-06-05 08:07,Transport road - Passenger car,1
10384,MP 02: Naamsestraat 57 Xior,2022-06-05 10:13,Transport road - Passenger car,1
10385,MP 02: Naamsestraat 57 Xior,2022-06-05 10:42,Transport road - Siren,1
10386,MP 02: Naamsestraat 57 Xior,2022-06-05 11:09,Transport road - Passenger car,1
10387,MP 02: Naamsestraat 57 Xior,2022-06-05 11:20,Transport road - Passenger car,1
10388,MP 02: Naamsestraat 57 Xior,2022-06-05 13:14,Transport road - Passenger car,1
10389,MP 02: Naamsestraat 57 Xior,2022-06-05 14:13,Transport road - Passenger car,1
10390,MP 02: Naamsestraat 57 Xior,2022-06-05 15:36,Unsupported,1
10391,MP 02: Naamsestraat 57 Xior,2022-06-05 18:57,Transport road - Passenger car,1
10392,MP 02: Naamsestraat 57 Xior,2022-06-05 23:59,Unsupported,2
10393,MP 02: Naamsestraat 57 Xior,2022-06-06 08:45,Unsupported,1
10394,MP 02: Naamsestraat 57 Xior,2022-06-06 09:33,Transport road - Passenger car,1
10395,MP 02: Naamsestraat 57 Xior,2022-06-06 11:38,Unsupported,1
10396,MP 02: Naamsestraat 57 Xior,2022-06-06 14:02,Unsupported,1
10397,MP 02: Naamsestraat 57 Xior,2022-06-06 14:43,Transport road - Passenger car,1
10398,MP 02: Naamsestraat 57 Xior,2022-06-06 16:11,Human voice - Shouting,1
10399,MP 02: Naamsestraat 57 Xior,2022-06-06 16:12,Transport road - Passenger car,1
10400,MP 02: Naamsestraat 57 Xior,2022-06-06 16:13,Transport road - Passenger car,1
10401,MP 02: Naamsestraat 57 Xior,2022-06-06 18:43,Transport road - Passenger car,1
10402,MP 02: Naamsestraat 57 Xior,2022-06-07 07:25,Transport road - Passenger car,1
10403,MP 02: Naamsestraat 57 Xior,2022-06-07 08:44,Transport road - Passenger car,1
10404,MP 02: Naamsestraat 57 Xior,2022-06-07 09:49,Transport road - Passenger car,1
10405,MP 02: Naamsestraat 57 Xior,2022-06-07 10:57,Transport road - Passenger car,1
10406,MP 02: Naamsestraat 57 Xior,2022-06-07 11:30,Unsupported,1
10407,MP 02: Naamsestraat 57 Xior,2022-06-07 14:21,Unsupported,1
10408,MP 02: Naamsestraat 57 Xior,2022-06-07 17:47,Transport road - Passenger car,1
10409,MP 02: Naamsestraat 57 Xior,2022-06-07 19:02,Transport road - Passenger car,1
10410,MP 02: Naamsestraat 57 Xior,2022-06-07 22:28,Human voice - Shouting,1
10411,MP 02: Naamsestraat 57 Xior,2022-06-07 23:30,Transport road - Passenger car,1
10412,MP 02: Naamsestraat 57 Xior,2022-06-08 00:54,Unsupported,1
10413,MP 02: Naamsestraat 57 Xior,2022-06-08 01:45,Transport road - Passenger car,1
10414,MP 02: Naamsestraat 57 Xior,2022-06-08 03:25,Unsupported,1
10415,MP 02: Naamsestraat 57 Xior,2022-06-08 12:16,Transport road - Passenger car,1
10416,MP 02: Naamsestraat 57 Xior,2022-06-08 12:19,Unsupported,1
10417,MP 02: Naamsestraat 57 Xior,2022-06-08 12:25,Transport road - Passenger car,1
10418,MP 02: Naamsestraat 57 Xior,2022-06-08 19:07,Unsupported,1
10419,MP 02: Naamsestraat 57 Xior,2022-06-09 07:24,Transport road - Passenger car,1
10420,MP 02: Naamsestraat 57 Xior,2022-06-09 08:20,Unsupported,1
10421,MP 02: Naamsestraat 57 Xior,2022-06-09 09:18,Transport road - Passenger car,1
10422,MP 02: Naamsestraat 57 Xior,2022-06-09 10:06,Transport road - Passenger car,1
10423,MP 02: Naamsestraat 57 Xior,2022-06-09 10:56,Transport road - Passenger car,1
10424,MP 02: Naamsestraat 57 Xior,2022-06-09 11:20,Transport road - Passenger car,1
10425,MP 02: Naamsestraat 57 Xior,2022-06-09 11:31,Transport road - Passenger car,1
10426,MP 02: Naamsestraat 57 Xior,2022-06-09 12:03,Transport road - Siren,1
10427,MP 02: Naamsestraat 57 Xior,2022-06-09 13:18,Transport road - Passenger car,1
10428,MP 02: Naamsestraat 57 Xior,2022-06-09 15:31,Transport road - Passenger car,1
10429,MP 02: Naamsestraat 57 Xior,2022-06-09 17:24,Transport road - Passenger car,1
10430,MP 02: Naamsestraat 57 Xior,2022-06-09 17:48,Transport road - Passenger car,1
10431,MP 02: Naamsestraat 57 Xior,2022-06-09 18:09,Transport road - Passenger car,1
10432,MP 02: Naamsestraat 57 Xior,2022-06-09 18:54,Transport road - Passenger car,1
10433,MP 02: Naamsestraat 57 Xior,2022-06-09 19:23,Transport road - Siren,1
10434,MP 02: Naamsestraat 57 Xior,2022-06-09 19:51,Transport road - Passenger car,1
10435,MP 02: Naamsestraat 57 Xior,2022-06-09 20:36,Transport road - Passenger car,1
10436,MP 02: Naamsestraat 57 Xior,2022-06-10 01:35,Transport road - Siren,1
10437,MP 02: Naamsestraat 57 Xior,2022-06-10 02:18,Transport road - Passenger car,1
10438,MP 02: Naamsestraat 57 Xior,2022-06-10 03:30,Unsupported,1
10439,MP 02: Naamsestraat 57 Xior,2022-06-10 04:54,Unsupported,2
10440,MP 02: Naamsestraat 57 Xior,2022-06-10 04:57,Unsupported,1
10441,MP 02: Naamsestraat 57 Xior,2022-06-10 05:19,Unsupported,1
10442,MP 02: Naamsestraat 57 Xior,2022-06-10 07:12,Transport road - Passenger car,1
10443,MP 02: Naamsestraat 57 Xior,2022-06-10 08:07,Transport road - Passenger car,1
10444,MP 02: Naamsestraat 57 Xior,2022-06-10 08:22,Transport road - Passenger car,1
10445,MP 02: Naamsestraat 57 Xior,2022-06-10 09:17,Unsupported,1
10446,MP 02: Naamsestraat 57 Xior,2022-06-10 09:27,Human voice - Shouting,1
10447,MP 02: Naamsestraat 57 Xior,2022-06-10 10:35,Transport road - Passenger car,1
10448,MP 02: Naamsestraat 57 Xior,2022-06-10 10:42,Transport road - Passenger car,1
10449,MP 02: Naamsestraat 57 Xior,2022-06-10 11:13,Transport road - Passenger car,1
10450,MP 02: Naamsestraat 57 Xior,2022-06-10 11:16,Unsupported,1
10451,MP 02: Naamsestraat 57 Xior,2022-06-10 11:28,Transport road - Passenger car,1
10452,MP 02: Naamsestraat 57 Xior,2022-06-10 12:51,Transport road - Passenger car,1
10453,MP 02: Naamsestraat 57 Xior,2022-06-10 15:43,Transport road - Passenger car,1
10454,MP 02: Naamsestraat 57 Xior,2022-06-10 16:14,Unsupported,1
10455,MP 02: Naamsestraat 57 Xior,2022-06-10 17:17,Unsupported,1
10456,MP 02: Naamsestraat 57 Xior,2022-06-10 17:22,Transport road - Passenger car,1
10457,MP 02: Naamsestraat 57 Xior,2022-06-10 18:39,Transport road - Passenger car,1
10458,MP 02: Naamsestraat 57 Xior,2022-06-10 19:24,Unsupported,1
10459,MP 02: Naamsestraat 57 Xior,2022-06-10 19:50,Transport road - Passenger car,1
10460,MP 02: Naamsestraat 57 Xior,2022-06-10 20:12,Transport road - Passenger car,1
10461,MP 02: Naamsestraat 57 Xior,2022-06-10 20:25,Unsupported,1
10462,MP 02: Naamsestraat 57 Xior,2022-06-10 20:56,Transport road - Passenger car,1
10463,MP 02: Naamsestraat 57 Xior,2022-06-10 21:08,Unsupported,1
10464,MP 02: Naamsestraat 57 Xior,2022-06-10 21:24,Transport road - Siren,1
10465,MP 02: Naamsestraat 57 Xior,2022-06-10 21:26,Transport road - Siren,1
10466,MP 02: Naamsestraat 57 Xior,2022-06-10 21:34,Transport road - Passenger car,1
10467,MP 02: Naamsestraat 57 Xior,2022-06-10 22:09,Transport road - Passenger car,1
10468,MP 02: Naamsestraat 57 Xior,2022-06-10 22:42,Transport road - Passenger car,1
10469,MP 02: Naamsestraat 57 Xior,2022-06-11 00:59,Unsupported,1
10470,MP 02: Naamsestraat 57 Xior,2022-06-11 02:17,Human voice - Shouting,1
10471,MP 02: Naamsestraat 57 Xior,2022-06-11 06:24,Human voice - Shouting,1
10472,MP 02: Naamsestraat 57 Xior,2022-06-11 15:57,Transport road - Passenger car,1
10473,MP 02: Naamsestraat 57 Xior,2022-06-11 16:42,Unsupported,1
10474,MP 02: Naamsestraat 57 Xior,2022-06-12 06:36,Transport road - Passenger car,1
10475,MP 02: Naamsestraat 57 Xior,2022-06-12 08:50,Transport road - Passenger car,1
10476,MP 02: Naamsestraat 57 Xior,2022-06-12 08:56,Transport road - Passenger car,1
10477,MP 02: Naamsestraat 57 Xior,2022-06-12 10:55,Transport road - Passenger car,1
10478,MP 02: Naamsestraat 57 Xior,2022-06-12 18:58,Unsupported,1
10479,MP 02: Naamsestraat 57 Xior,2022-06-12 20:03,Unsupported,1
10480,MP 02: Naamsestraat 57 Xior,2022-06-12 22:28,Unsupported,1
10481,MP 02: Naamsestraat 57 Xior,2022-07-03 22:22,Transport road - Passenger car,1
10482,MP 02: Naamsestraat 57 Xior,2022-07-04 08:29,Unsupported,1
10483,MP 02: Naamsestraat 57 Xior,2022-07-04 08:43,Human voice - Shouting,1
10484,MP 02: Naamsestraat 57 Xior,2022-07-04 08:57,Unsupported,1
10485,MP 02: Naamsestraat 57 Xior,2022-07-04 09:01,Unsupported,1
10486,MP 02: Naamsestraat 57 Xior,2022-07-04 09:12,Unsupported,1
10487,MP 02: Naamsestraat 57 Xior,2022-07-04 09:20,Unsupported,1
10488,MP 02: Naamsestraat 57 Xior,2022-07-04 09:54,Transport road - Passenger car,1
10489,MP 02: Naamsestraat 57 Xior,2022-07-04 13:59,Unsupported,1
10490,MP 02: Naamsestraat 57 Xior,2022-07-04 14:30,Unsupported,1
10491,MP 02: Naamsestraat 57 Xior,2022-07-04 15:22,Human voice - Shouting,1
10492,MP 02: Naamsestraat 57 Xior,2022-07-04 15:37,Unsupported,1
10493,MP 02: Naamsestraat 57 Xior,2022-07-04 18:06,Human voice - Shouting,1
10494,MP 02: Naamsestraat 57 Xior,2022-07-04 19:11,Unsupported,1
10495,MP 02: Naamsestraat 57 Xior,2022-07-04 21:06,Unsupported,1
10496,MP 02: Naamsestraat 57 Xior,2022-07-05 02:25,Unsupported,1
10497,MP 02: Naamsestraat 57 Xior,2022-07-05 04:36,Transport road - Passenger car,1
10498,MP 02: Naamsestraat 57 Xior,2022-07-05 08:47,Transport road - Passenger car,1
10499,MP 02: Naamsestraat 57 Xior,2022-07-05 10:58,Transport road - Siren,1
10500,MP 02: Naamsestraat 57 Xior,2022-07-05 22:27,Unsupported,1
10501,MP 02: Naamsestraat 57 Xior,2022-07-06 06:59,Transport road - Passenger car,1
10502,MP 02: Naamsestraat 57 Xior,2022-07-06 07:29,Nature elements - Wind,1
10503,MP 02: Naamsestraat 57 Xior,2022-07-06 10:09,Transport road - Passenger car,1
10504,MP 02: Naamsestraat 57 Xior,2022-07-06 13:26,Unsupported,1
10505,MP 02: Naamsestraat 57 Xior,2022-07-06 16:23,Transport road - Passenger car,1
10506,MP 02: Naamsestraat 57 Xior,2022-07-06 19:37,Transport road - Passenger car,1
10507,MP 02: Naamsestraat 57 Xior,2022-07-06 21:19,Transport road - Passenger car,1
10508,MP 02: Naamsestraat 57 Xior,2022-07-07 07:25,Transport road - Passenger car,1
10509,MP 02: Naamsestraat 57 Xior,2022-07-07 07:39,Transport road - Passenger car,1
10510,MP 02: Naamsestraat 57 Xior,2022-07-07 07:51,Unsupported,1
10511,MP 02: Naamsestraat 57 Xior,2022-07-07 08:06,Transport road - Passenger car,1
10512,MP 02: Naamsestraat 57 Xior,2022-07-07 09:20,Transport road - Passenger car,1
10513,MP 02: Naamsestraat 57 Xior,2022-07-07 10:19,Transport road - Passenger car,1
10514,MP 02: Naamsestraat 57 Xior,2022-07-07 11:15,Transport road - Siren,1
10515,MP 02: Naamsestraat 57 Xior,2022-07-07 12:35,Transport road - Passenger car,1
10516,MP 02: Naamsestraat 57 Xior,2022-07-07 13:15,Transport road - Passenger car,1
10517,MP 02: Naamsestraat 57 Xior,2022-07-07 14:01,Transport road - Siren,1
10518,MP 02: Naamsestraat 57 Xior,2022-07-07 16:40,Transport road - Passenger car,1
10519,MP 02: Naamsestraat 57 Xior,2022-07-07 17:51,Transport road - Passenger car,1
10520,MP 02: Naamsestraat 57 Xior,2022-07-08 00:23,Unsupported,1
10521,MP 02: Naamsestraat 57 Xior,2022-07-08 00:40,Transport road - Passenger car,1
10522,MP 02: Naamsestraat 57 Xior,2022-07-08 01:44,Unsupported,1
10523,MP 02: Naamsestraat 57 Xior,2022-07-08 02:00,Transport road - Passenger car,1
10524,MP 02: Naamsestraat 57 Xior,2022-07-08 11:48,Transport road - Passenger car,1
10525,MP 02: Naamsestraat 57 Xior,2022-07-08 12:17,Transport road - Siren,1
10526,MP 02: Naamsestraat 57 Xior,2022-07-08 12:18,Transport road - Siren,1
10527,MP 02: Naamsestraat 57 Xior,2022-07-08 15:43,Unsupported,1
10528,MP 02: Naamsestraat 57 Xior,2022-07-08 15:46,Unsupported,1
10529,MP 02: Naamsestraat 57 Xior,2022-07-08 16:04,Unsupported,1
10530,MP 02: Naamsestraat 57 Xior,2022-07-08 16:15,Transport road - Passenger car,1
10531,MP 02: Naamsestraat 57 Xior,2022-07-08 16:21,Unsupported,1
10532,MP 02: Naamsestraat 57 Xior,2022-07-08 16:25,Unsupported,1
10533,MP 02: Naamsestraat 57 Xior,2022-07-08 16:40,Unsupported,1
10534,MP 02: Naamsestraat 57 Xior,2022-07-08 16:43,Unsupported,1
10535,MP 02: Naamsestraat 57 Xior,2022-07-08 16:44,Transport road - Passenger car,1
10536,MP 02: Naamsestraat 57 Xior,2022-07-08 16:59,Unsupported,1
10537,MP 02: Naamsestraat 57 Xior,2022-07-08 17:02,Unsupported,1
10538,MP 02: Naamsestraat 57 Xior,2022-07-08 17:10,Unsupported,1
10539,MP 02: Naamsestraat 57 Xior,2022-07-08 17:16,Unsupported,1
10540,MP 02: Naamsestraat 57 Xior,2022-07-08 17:18,Unsupported,1
10541,MP 02: Naamsestraat 57 Xior,2022-07-08 17:30,Unsupported,1
10542,MP 02: Naamsestraat 57 Xior,2022-07-08 19:19,Transport road - Passenger car,1
10543,MP 02: Naamsestraat 57 Xior,2022-07-08 21:57,Unsupported,2
10544,MP 02: Naamsestraat 57 Xior,2022-07-08 23:17,Unsupported,1
10545,MP 02: Naamsestraat 57 Xior,2022-07-09 03:49,Transport road - Passenger car,1
10546,MP 02: Naamsestraat 57 Xior,2022-07-09 03:54,Transport road - Passenger car,1
10547,MP 02: Naamsestraat 57 Xior,2022-07-09 08:08,Unsupported,1
10548,MP 02: Naamsestraat 57 Xior,2022-07-09 08:45,Unsupported,1
10549,MP 02: Naamsestraat 57 Xior,2022-07-09 09:36,Transport road - Passenger car,1
10550,MP 02: Naamsestraat 57 Xior,2022-07-09 10:38,Unsupported,1
10551,MP 02: Naamsestraat 57 Xior,2022-07-09 10:49,Transport road - Passenger car,1
10552,MP 02: Naamsestraat 57 Xior,2022-07-09 11:11,Transport road - Passenger car,1
10553,MP 02: Naamsestraat 57 Xior,2022-07-09 11:59,Transport road - Passenger car,1
10554,MP 02: Naamsestraat 57 Xior,2022-07-09 14:12,Unsupported,1
10555,MP 02: Naamsestraat 57 Xior,2022-07-10 00:07,Human voice - Singing,1
10556,MP 02: Naamsestraat 57 Xior,2022-07-10 00:22,Human voice - Shouting,1
10557,MP 02: Naamsestraat 57 Xior,2022-07-10 00:23,Human voice - Shouting,1
10558,MP 02: Naamsestraat 57 Xior,2022-07-10 00:40,Human voice - Shouting,1
10559,MP 02: Naamsestraat 57 Xior,2022-07-10 00:49,Human voice - Shouting,1
10560,MP 02: Naamsestraat 57 Xior,2022-07-10 00:49,Unsupported,1
